# Playlist Version: v20260905031111
# Generated At: 2026-09-05 03:11:11

央视频道,#genre
CCTV-5体育,rtsp://27.148.240.189/PLTV/88888888/224/3221227123/55452774.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EmgiYTMjbl7LcPdXAeobxkA%7EV41H-c8kzSO9hrCbXBXUUo9sZcQEmEsAiOer0fPM7av5QYcqUFBRkMHr3-3BxIH9821eJ1FTOqQOtk0WKiRipTdk7GnBJpVBCJBj1kh34Gc%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20210507121606%2C10500000308987%2C117.29.252.239%2C20210507121606%2Curn%3AHuawei%3AliveTV%3AXTV55452773%2C1000100036445520210507121606%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2CEND
CCTV-5体育,http://14.157.24.117:2345/rtp/239.77.0.176:5146
CCTV-5体育,http://14.112.67.22:3861/rtp/239.77.1.77:5146
CCTV-5体育,http://113.95.135.67:8188/rtp/239.77.1.77:5146
CCTV-5体育,http://113.95.135.67:8188/rtp/239.77.0.176:5146
CCTV-5体育,http://113.95.135.67:8188/rtp/239.77.1.8:5146
CCTV-5体育,http://103.236.97.114:44493/ysp/cctv5/index.m3u8
CCTV-5体育,http://221.232.197.30:7777/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5体育,rtmp://yftv-wshls.yzbtv.cn/live/11eec
CCTV-5体育,http://183.62.8.58:50085/tsfile/live/faacts/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5体育,http://183.10.180.89:202/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&down=1
CCTV-5体育,http://112.30.73.119:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-5体育,http://txycdn.video.qq.com/1369718503.m3u8?time=1788394022&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIKbB4SK-5ixhFLncW4PkX4u0BGIUdhnK8PgRuFhdWLLYEINSWEK_9dF2RP8QgJ2ebIoBcJW6VY_WbfKb17PWfkUCIl5U8DW78KJFANBM4VvepLiSoZH5HTGYkN9ieDMUqqVGoVmzEWuTTz1ck-miowkua24jCT6aPbqovsqwFEnutclGi1RhCN0IW5j1D558O3Q8veoBWc5Xd7mW5DG6MqN2UdGfwRK6Xbxg12_l8kR4ONTd3KEUaCg9hfX-SlsnytMi_U94vyXAo_S8EkDuTWGlnu6sAyjZezjRHgQdwiVQzCatYR2g4COmxmI7FmyN4dvHZUhmfxIICxfYnoCnlTP-GnNoniBcSNyOgPtmSbQuquGy2YHy7etkz_L9iOnw1Go7DXzKemyFu1KMTwddcxum0P_NJePK0ZbUMndzBU__HWW1ugziT0HLN99mwFhXBZd8LJ0SWG_AA0ayrRLkQkXFzSj7IRZa4bJ5U1i30D5AB8RK1qV2qyRCLF6cl0TMwCqMEDiLRSZ_SqobYT7UOjBX_36PY6Gwt-VBZZTXcNEVeEMz&drmtype=0
CCTV-5体育,http://116.2.170.241:4010/rtp/232.0.0.171:1234
CCTV-5体育,http://14.157.24.117:2345/rtp/239.77.1.77:5146
CCTV-5体育,http://122.224.58.42:85/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5体育,http://221.232.196.249:7777/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,rtsp://183.59.56.116:554/PLTV/88888905/224/3221229898/10000100000000060000000009924445_0.smil?0&accountinfo=%7E%7EV2.0%7Ed-FexEoDWH8JBMQLRWKq3w%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-6电影,rtsp://27.148.240.181/PLTV/88888888/224/3221227101/55975429.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EFPc0OwiCpj_WtCBpGgIUqw%7EsDx4GJd5Sr5pYevmmuSb7lMNRcJZ8QqTk0LBOVj9HXJh8P2i1kD4jcBarRb5k9Ns0ihfdocarYCdnvZkFLewLSW1aXqQA1I4x5-WRR-bsJk%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20230115200419%2C10500000044552%2C27.156.164.235%2C20230115200419%2Curn%3AHuawei%3AliveTV%3AXTV55975428%2C1000100009996820230115200419%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-6电影,http://14.145.143.181:14022/rtp/239.77.1.9:5146
CCTV-6电影,http://14.145.187.131:4022/rtp/239.77.1.9:5146
CCTV-6电影,http://14.112.67.22:3861/rtp/239.77.1.9:5146
CCTV-6电影,http://14.157.24.117:2345/rtp/239.77.1.9:5146
CCTV-6电影,http://14.157.24.117:2345/rtp/239.77.0.35:5146
CCTV-6电影,http://14.145.187.131:4022/rtp/239.77.0.171:5146
CCTV-6电影,http://183.62.8.58:50085/tsfile/live/faacts/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://14.157.24.117:2345/rtp/239.77.0.171:5146
CCTV-6电影,http://14.145.187.131:4022/rtp/239.77.0.35:5146
CCTV-6电影,http://113.95.135.67:8188/rtp/239.77.0.35:5146
CCTV-6电影,http://183.236.43.98:4013/udp/239.77.0.171:5146
CCTV-6电影,http://120.238.94.82:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://183.10.180.89:202/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&down=1
CCTV-6电影,http://113.95.135.67:8188/rtp/239.77.0.171:5146
CCTV-6电影,http://112.66.102.205:8888/rtp/239.253.64.246:5140
CCTV-6电影,http://120.198.84.146:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://221.232.196.158:7777/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6电影,http://124.228.160.210:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7国防军事,rtsp://183.59.56.116:554/PLTV/88888905/224/3221227620/10000100000000060000000004662504_0.smil?0&accountinfo=%7E%7EV2.0%7EmBZ9vCGayUb5OiqnpyUtBg%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-7国防军事,rtsp://183.59.56.116:554/PLTV/88888888/224/3221229730/10000100000000060000000008839665_0.smil?0&accountinfo=%7E%7EV2.0%7E8ypR9pO-8JO0kQ2MzKDp5Q%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-7国防军事,rtsp://27.148.240.138/PLTV/88888888/224/3221226235/10000100000000060000000000947471_0.smil?zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EVd-I_eGsTDH-R3E1_qupvQ%7ERH_bzdopoyPxlRU4atqrACUj7Kb_s8IKRSC5hfWjBp2C0uPjYkVP86x1wrwHEXJubPWheWUZdAXNCtpsgGp_qx6-jqXXjPXiFE6TsQt7xeo%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20191104122119%2C830459%2C27.158.100.159%2C20191104122119%2C10000100000000050000000000961091%2C83045920191104122118%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHRXACHnbCmJiYeQC9mjrqJBQ2NzDx7YXJre33f-k_etB4OshhImIB38rKlGkgagejbLOgW1Xe05wnouCpEFywenGOBEZuYlRN_QP9usxehf7TapRNeHJH8J088eDaOF89rZhhvf5OdnlaiCzPiny_ZeNyrSF0M2EvCKXtHXhsztZEQT6BAjIHugODCnr8l4_exTdzkx8Wvi801QAAAA.
CCTV-7国防军事,rtsp://27.148.240.185/PLTV/88888888/224/3221226235/10000100000000060000000000947471_0.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EVd-I_eGsTDH-R3E1_qupvQ%7Eu8K4JFG5Muye1JobvDOKD2_SlRiggcrbZAYtQDVhRA7A5W1F9N_PtmLmgeeDKUAXB6ahmTPDFplwA4el2dEl-O3ZOjtUWLmw1C_8zBHpI9k%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20230123125531%2C10500000645758%2C110.88.24.204%2C20230123125531%2C10000100000000050000000000961091%2C1000100070131520230123125531%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHRZYJeNgJY2Ji8AB6NXUrSChsbmDi2wuTW9vv_9J_8qDxfFTjTMQCvkurBNNA1I1tac2K7lXxEBlPZM6FlHzP6tU5EbRqF6PlPDzRb8viVeg_nUZlQsMdwXf2xIPr4nzztGGG9fY7STMpUymSNMkPbFqvNYR-IewFobCDA4_mYtsoqAYoIHOge2ixhAH_5aN39WZp8gOe0tSm1QAAAA
CCTV-7国防军事,rtsp://27.148.240.181/PLTV/88888888/224/3221226235/10000100000000060000000000947471_0.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EVd-I_eGsTDH-R3E1_qupvQ%7EsDx4GJd5Sr5pYevmmuSb7lMNRcJZ8QqTk0LBOVj9HXJh8P2i1kD4jcBarRb5k9Ns0ihfdocarYCdnvZkFLewLSW1aXqQA1I4x5-WRR-bsJk%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20230115200419%2C10500000044552%2C27.156.164.235%2C20230115200419%2C10000100000000050000000000961091%2C1000100009996820230115200419%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-7国防军事,rtsp://27.148.240.189/PLTV/88888888/224/3221226235/10000100000000060000000000947471_0.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7EVd-I_eGsTDH-R3E1_qupvQ%7EV41H-c8kzSO9hrCbXBXUUo9sZcQEmEsAiOer0fPM7av5QYcqUFBRkMHr3-3BxIH9821eJ1FTOqQOtk0WKiRipTdk7GnBJpVBCJBj1kh34Gc%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20210507121606%2C10500000308987%2C117.29.252.239%2C20210507121606%2C10000100000000050000000000961091%2C1000100036445520210507121606%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2CEND
CCTV-7国防军事,http://221.232.196.249:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7国防军事,http://221.232.196.130:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7国防军事,http://221.232.196.158:7777/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7国防军事,http://103.236.97.114:44493/ysp/cctv7/index.m3u8
CCTV-7国防军事,http://114.226.212.189:8787/rtp/239.49.1.254:6000
CCTV-7国防军事,http://114.226.212.190:8787/rtp/239.49.1.254:6000
CCTV-7国防军事,http://219.156.94.32:4022/rtp/225.1.4.76:1105
CCTV-7国防军事,http://183.10.180.89:202/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&down=1
CCTV-7国防军事,http://106.59.3.228:55555/udp/239.200.200.105:8104
CCTV-7国防军事,http://114.254.36.113:18888/rtp/239.3.1.61:8104
CCTV-7国防军事,http://183.62.8.58:50085/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7国防军事,http://118.193.115.2:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7国防军事,http://39.77.26.75:4002/rtp/239.253.254.233:8000
CCTV-7国防军事,http://txycdn.video.qq.com/1370436303.m3u8?time=1788394001&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIEalpxVUjDiO-GwaEu67OZjzFequ77x7nkNgqiyoRwD7EN4vf1T-7hUcS0xTMaC3E3sBcBQTZcl3kG4i2dilxO2FeJ02KcpFK033XaUzImGEj4ZI9WEhBAKEXw5eb7iGJjLxFqh1VeVOFlBL1neF1PZdLe0CocA_Gz6E9OKRvfNHZbmOZ5hHcMW2UlXZqzgoB9jdlsnd0pK4foEeMcx1Adhzwz1CHcHcqZLgNo7d-B-LwOtl9JD0buDxxI8yqt6IS_Nod-06U6F_pGmTZirC2pfer3DcCcahT4L4BnRZnbkKk0W_0JsXVWK9511lk1J_4CSq1s9SxvMQYbiOi49L4JMv-W4q8eQl8b0_GufOy5xlQXpGD6aNlTxlbxhvnnjhTBtQrioBA4hroHa0QTCfN7BHLfuyOJNJ0coCCzjxFflKn-6LjIqiHSGN8aIOBFeru8rTMr7R0B1-SUDQZ7tfiROzqcOMbc5MnRFMM5CmU_jX1bVoTxMBpGT8SySNMc7ObWc9WdTPRxPUkiaXP-u1hgNfqnNI3IGw7l_PuYWGSLcT3j_v&drmtype=0
CCTV-8电视剧,rtsp://183.59.56.116:554/PLTV/88888905/224/3221229900/10000100000000060000000009924385_0.smil?0&accountinfo=%7E%7EV2.0%7EsIJM3FaGUlm_stwXY7o0AA%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-8电视剧,rtsp://27.148.240.181/PLTV/88888888/224/3221227157/63327076.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EDPDJQHXxa3MrP2Xd5a6zxQ%7EsDx4GJd5Sr5pYevmmuSb7lMNRcJZ8QqTk0LBOVj9HXJh8P2i1kD4jcBarRb5k9Ns0ihfdocarYCdnvZkFLewLSW1aXqQA1I4x5-WRR-bsJk%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20230115200419%2C10500000044552%2C27.156.164.235%2C20230115200419%2Curn%3AHuawei%3AliveTV%3AXTV63327075%2C1000100009996820230115200419%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-8电视剧,http://14.157.24.117:2345/rtp/239.77.0.37:5146
CCTV-8电视剧,http://113.95.135.67:8188/rtp/239.77.1.10:5146
CCTV-8电视剧,http://14.112.67.22:3861/rtp/239.77.0.37:5146
CCTV-8电视剧,http://txycdn.video.qq.com/1370436703.m3u8?time=1788394166&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIF1zuudljlci5Bz6EMeRf5rvAMidAlBM_5cBhEza9LxgELZvwQPzYaj412MXBxdqQtkBcMQo9s5V1l_9UNctdS_9Ki39ehcUcMV5f_Gvue_P3zOYUyiobpzWNfc_MU96JrMi3CY5BFSEcWdb_uY9E0j2CDzujC4Te7UAdLfxJX7uDYjzSDC4mOm8Gi2vgg-7BbokOQGy7jLrHm7mihTgxKTkSztbcMwCAu5xMyBbHbJbEnCbSBUpaDvQixFirZFNHFbt9uPtO-GbNPYaZ5C_Im07AayEjSQ_PqXJf6zOJrIQqtqnqvqoYeZ1UYFuJlilLVtOBeLqOTH89e8nE-lnztxDJGH07hbPvAnEC4lzsXZaTzbefrIOJRNTtX79U2GPvkPxvU3hBKn18ujl1mHYimCxdFWA3knlZ1qOPGzWN2UJV4aLmST_bl3EMXFuleqiocvaslNjOKx7DPD929PC1uEvEvOnmjMGOu3EOx_nwNntThnzm3IdHgIDtHp-QAOs0vaKY1bhBSo1G2Tbuecq_AKgcjjkRhnZTPicbKg8Z0IuVKr6&drmtype=0
CCTV-8电视剧,http://113.95.135.67:8188/rtp/239.77.0.37:5146
CCTV-8电视剧,http://183.10.180.89:202/tsfile/live/1110_1.m3u8?key=txiptv&playlive=1&down=1
CCTV-8电视剧,http://112.66.103.188:8888/rtp/239.253.64.247:5140
CCTV-8电视剧,http://221.232.197.30:7777/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视剧,rtmp://yftv-wshls.yzbtv.cn/live/11ee0
CCTV-8电视剧,http://112.30.73.119:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-8电视剧,http://106.32.133.149:9999/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视剧,http://221.13.235.123:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视剧,http://123.175.209.230:9003/hls/9/index.m3u8
CCTV-8电视剧,http://123.118.63.60:8686/rtp/239.3.1.175:8001
CCTV-8电视剧,http://183.62.8.58:50085/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8电视剧,http://221.220.128.76:8012/rtp/239.3.1.175:8001
CCTV-8电视剧,http://103.236.97.114:44493/ysp/cctv8/index.m3u8
CCTV-8电视剧,http://txycdn.video.qq.com/1370436703.m3u8?time=1788393991&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgILz3TiT_AncZ3BAOYc-pGtgIlhxnTGhWWpWxEHiShFSwEFO3JKuArrhBQEHDCG2q0toBcMQUFwmhKcvHsxCYOOxSJcX-XI8N6_Dq2qT1k04olMLPNT_zcauU1KY3TseLi_tIDGG9TbxE9F07Vrm_AVgMsSNKsdTdh-22jc-uYBrm37RDDGexqmSLMsImOVFiV9isnK2XsTj3kBRoPxbjzS5vDCf9yr06uPGFx79UwqdHNcjD6cXivpGX4-BrRUzAoYuhv2B7EXYItzOk4W92V16czal6QbvtfMYINGwRiJ20pyRkyBzS5a7cRB_pVDabcJ8_vGeXcMNfHYJpSadBQEDfdVJIH1sHwX6unIjDqgqnxVyh3Ry-TsPVwxId0q7Rs2zbXJYrpCRwrXDLwfDURtBsraf__JdevdEKDn3DTOvc715FUF9MGrAagfMz5-2fwi59aoxS5GgOHSxoPllZCHfJtlK1XBVeUm8X4ihDYOeNUBRLhhrpZt_EqC2zrQU3cBJEE46XOR1MjbZccqMeTkG-wqfyWCBeqy_IKetmdCbPtCR2&drmtype=0
CCTV-9纪录,rtsp://183.59.56.116:554/PLTV/88888905/224/3221227617/10000100000000060000000004662501_0.smil?0&accountinfo=%7E%7EV2.0%7EdT_-cvTqkfdJ1X89SBzV5A%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-9纪录,rtsp://27.148.240.138/PLTV/88888888/224/3221226226/10000100000000060000000000945257_0.smil?zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E58vYmqvXAsv-64-cwscwZA%7ERH_bzdopoyPxlRU4atqrACUj7Kb_s8IKRSC5hfWjBp2C0uPjYkVP86x1wrwHEXJubPWheWUZdAXNCtpsgGp_qx6-jqXXjPXiFE6TsQt7xeo%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20191104122119%2C830459%2C27.158.100.159%2C20191104122119%2C10000100000000050000000000958884%2C83045920191104122118%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHRXACHnbCmJiYeQC9mjrqJBQ2NzDx7YXJre33f-k_etB4OshhImIB38rKlGkgagejbLOgW1Xe05wnouCpEFywenGOBEZuYlRN_QP9usxehf7TapRNeHJH8J088eDaOF89rZhhvf5OdnlaiCzPiny_ZeNyrSF0M2EvCKXtHXhsztZEQT6BAjIHugODCnr8l4_exTdzkx8Wvi801QAAAA.
CCTV-9纪录,rtsp://27.148.240.185/PLTV/88888888/224/3221226226/10000100000000060000000000945257_0.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E58vYmqvXAsv-64-cwscwZA%7Eu8K4JFG5Muye1JobvDOKD2_SlRiggcrbZAYtQDVhRA7A5W1F9N_PtmLmgeeDKUAXB6ahmTPDFplwA4el2dEl-O3ZOjtUWLmw1C_8zBHpI9k%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20230123125531%2C10500000645758%2C110.88.24.204%2C20230123125531%2C10000100000000050000000000958884%2C1000100070131520230123125531%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2&it=H4sIAAAAAAAAAC2OwQ6CMAyG32bHRZYJeNgJY2Ji8AB6NXUrSChsbmDi2wuTW9vv_9J_8qDxfFTjTMQCvkurBNNA1I1tac2K7lXxEBlPZM6FlHzP6tU5EbRqF6PlPDzRb8viVeg_nUZlQsMdwXf2xIPr4nzztGGG9fY7STMpUymSNMkPbFqvNYR-IewFobCDA4_mYtsoqAYoIHOge2ixhAH_5aN39WZp8gOe0tSm1QAAAA
CCTV-9纪录,rtsp://27.148.240.181/PLTV/88888888/224/3221226226/10000100000000060000000000945257_0.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7E58vYmqvXAsv-64-cwscwZA%7EsDx4GJd5Sr5pYevmmuSb7lMNRcJZ8QqTk0LBOVj9HXJh8P2i1kD4jcBarRb5k9Ns0ihfdocarYCdnvZkFLewLSW1aXqQA1I4x5-WRR-bsJk%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20230115200419%2C10500000044552%2C27.156.164.235%2C20230115200419%2C10000100000000050000000000958884%2C1000100009996820230115200419%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-9纪录,rtsp://27.148.240.189/PLTV/88888888/224/3221226226/10000100000000060000000000945257_0.smil?rrsip=27.148.240.138&zoneoffset=480&icpid=bestv&accounttype=1&limitflux=-1&limitdur=-1&tenantId=8601&GuardEncType=2&accountinfo=%7E%7EV2.0%7E58vYmqvXAsv-64-cwscwZA%7EV41H-c8kzSO9hrCbXBXUUo9sZcQEmEsAiOer0fPM7av5QYcqUFBRkMHr3-3BxIH9821eJ1FTOqQOtk0WKiRipTdk7GnBJpVBCJBj1kh34Gc%7EExtInfoWNHSPSTb%2B3AG0FnUkYLPMw%3D%3D%3A20210507121606%2C10500000308987%2C117.29.252.239%2C20210507121606%2C10000100000000050000000000958884%2C1000100036445520210507121606%2C-1%2C0%2C1%2C%2C%2C7%2C%2C%2C%2C4%2CEND
CCTV-9纪录,http://14.145.143.181:14022/rtp/239.77.1.160:5146
CCTV-9纪录,http://14.145.143.181:14022/rtp/239.77.0.38:5146
CCTV-9纪录,http://14.157.24.117:2345/rtp/239.77.0.38:5146
CCTV-9纪录,http://14.157.24.117:2345/rtp/239.77.1.160:5146
CCTV-9纪录,http://14.145.187.131:4022/rtp/239.77.1.160:5146
CCTV-9纪录,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=7c324afaef28ac6005e60c6385ea87ac
CCTV-9纪录,http://113.95.135.67:8188/rtp/239.77.0.38:5146
CCTV-9纪录,http://113.95.135.67:8188/rtp/239.77.1.160:5146
CCTV-9纪录,http://14.145.187.131:4022/rtp/239.77.0.38:5146
CCTV-9纪录,http://14.145.143.181:14022/rtp/239.77.0.135:5146
CCTV-9纪录,http://183.236.43.98:4013/udp/239.77.0.135:5146
CCTV-9纪录,http://14.157.24.117:2345/rtp/239.77.0.135:5146
CCTV-9纪录,http://14.112.67.22:3861/rtp/239.77.0.135:5146
CCTV-9纪录,https://v4-702cae17a28d6e4f0c0002bba021d934.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=c8476aab2142095ef5ab2011d859f756
CCTV-9纪录,http://183.237.95.108:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10科教,rtsp://183.59.56.116:554/PLTV/88888905/224/3221227631/10000100000000060000000004662500_0.smil?0&accountinfo=%7E%7EV2.0%7EP33t7yUqS7YkT4cRFRHKTA%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
CCTV-10科教,rtsp://183.59.56.116:554/PLTV/88888888/224/3221229756/10000100000000060000000008839531_0.smil?0&accountinfo=%7E%7EV2.0%7E_UaC2578x0PG41ZT3mJG9g%7EzJeEdQQK6GK7r2Q5jZjxjKYhZiHklGs8wg1XyXUSKdk5d8f2s2AYjzO2-qcyDeaExan3Pra4cuU_Whoju6BKGf666OGX7-GKwJrfpZjwyfM~ExtInfoWNHSPSTb+3AG0FnUkYLPMw=-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2CEND&GuardEncType=2
